clinic_id,familia,label_m0,cluster_id,en_transicion
15196,Familia T2,marginal,1,False
15196,Familia T1,marginal,1,False
15196,Familia T2,marginal,1,False
15196,Familia T2,marginal,1,False
15196,Familia T1,marginal,1,False
15196,Familia C2,marginal,2,False
15196,Familia C1,marginal,2,False
15196,Familia C1,marginal,2,False
15196,Familia C1,marginal,2,False
15196,Familia C2,marginal,2,False
15196,Familia T1,marginal,1,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia C1,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia C1,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia C1,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia T1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia C1,marginal,1,False
15205,Familia C2,promiscuo,2,False
15205,Familia T1,marginal,1,False
15205,Familia T2,marginal,1,False
15205,Familia C2,promiscuo,2,False
15208,Familia C1,marginal,2,False
15208,Familia C1,marginal,2,False
15208,Familia C1,marginal,2,False
15208,Familia C1,marginal,2,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15218,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15330,Familia T1,marginal,3,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15351,Familia T1,marginal,2,False
15351,Familia T2,marginal,2,False
15351,Familia C1,marginal,2,False
15383,Familia C1,marginal,1,False
15383,Familia C1,marginal,1,False
15383,Familia C1,marginal,1,False
15383,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C1,marginal,1,False
15384,Familia C2,marginal,1,False
15384,Familia C2,marginal,1,False
15394,Familia T2,marginal,1,False
15394,Familia T2,marginal,1,False
15394,Familia T2,marginal,1,False
15394,Familia T2,marginal,1,False
15394,Familia T2,marginal,1,False
15394,Familia T2,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia T1,marginal,1,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia C2,promiscuo,2,False
15442,Familia T1,marginal,1,False
15442,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia T1,marginal,1,False
15451,Familia C2,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia C1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T2,marginal,2,False
15452,Familia T2,marginal,2,False
15452,Familia C1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia C1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia C1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia C1,marginal,1,False
15452,Familia C1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T2,marginal,2,False
15452,Familia C1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia C1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia C1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia T2,marginal,2,False
15452,Familia T1,marginal,1,False
15452,Familia T2,marginal,2,False
15452,Familia C1,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15459,Familia C1,marginal,1,False
15459,Familia C2,marginal,1,False
15484,Familia C1,marginal,0,False
15484,Familia C1,marginal,0,False
15484,Familia C1,marginal,0,False
15484,Familia C1,marginal,0,False
15484,Familia C1,marginal,0,False
15484,Familia C1,marginal,0,False
15484,Familia C1,marginal,0,False
15484,Familia C1,marginal,0,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15499,Familia C1,marginal,1,False
15557,Familia C1,marginal,3,False
15557,Familia C1,marginal,3,False
15557,Familia C2,marginal,1,False
15557,Familia C2,marginal,1,False
15557,Familia C1,marginal,3,False
15557,Familia C2,marginal,1,False
15557,Familia C1,marginal,3,False
15557,Familia C1,marginal,3,False
15557,Familia C2,marginal,1,False
15557,Familia C1,marginal,3,False
15557,Familia C2,marginal,1,False
15557,Familia C1,marginal,3,False
15557,Familia C2,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia T1,marginal,1,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia T1,marginal,1,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia C1,promiscuo,2,False
15573,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia C2,promiscuo,2,False
15574,Familia C2,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia C2,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia C2,promiscuo,2,False
15574,Familia C2,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia C1,promiscuo,2,False
15574,Familia C2,promiscuo,2,False
15574,Familia C2,promiscuo,2,False
15574,Familia T1,marginal,1,False
15574,Familia C2,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15574,Familia C1,promiscuo,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C1,marginal,2,False
15578,Familia C2,marginal,1,False
15578,Familia C1,marginal,2,False
15587,Familia C1,marginal,3,False
15587,Familia C1,marginal,3,False
15587,Familia C1,marginal,3,False
15587,Familia C1,marginal,3,False
15587,Familia C1,marginal,3,False
15587,Familia C1,marginal,3,False
15587,Familia C1,marginal,3,False
15587,Familia C1,marginal,3,False
15638,Familia T1,marginal,1,False
15638,Familia T1,marginal,1,False
15638,Familia T1,marginal,1,False
15638,Familia T1,marginal,1,False
15638,Familia T1,marginal,1,False
15638,Familia C1,marginal,1,False
15638,Familia C1,marginal,1,False
15638,Familia T1,marginal,1,False
15638,Familia C1,marginal,1,False
15638,Familia C1,marginal,1,False
15638,Familia T1,marginal,1,False
15638,Familia C1,marginal,1,False
15638,Familia T1,marginal,1,False
15644,Familia C1,marginal,1,False
15644,Familia C1,marginal,1,False
15644,Familia C1,marginal,1,False
15644,Familia C1,marginal,1,False
15644,Familia C1,marginal,1,False
15644,Familia C1,marginal,1,False
15644,Familia C1,marginal,1,False
15647,Familia C1,marginal,1,False
15647,Familia C1,marginal,1,False
15647,Familia C1,marginal,1,False
15647,Familia C1,marginal,1,False
15647,Familia C1,marginal,1,False
15647,Familia C1,marginal,1,False
15651,Familia C1,marginal,0,False
15651,Familia C1,marginal,0,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C2,promiscuo,2,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15652,Familia T1,marginal,1,False
15652,Familia C1,marginal,1,False
15652,Familia C2,promiscuo,2,False
15670,Familia C2,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C2,marginal,1,False
15670,Familia C1,marginal,1,False
15670,Familia C2,marginal,1,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15786,Familia C1,promiscuo,2,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15819,Familia C1,marginal,1,False
15830,Familia C1,marginal,2,False
15830,Familia C1,marginal,2,False
15830,Familia C1,marginal,2,False
15830,Familia C1,marginal,2,False
15830,Familia C1,marginal,2,False
15830,Familia C1,marginal,2,False
15830,Familia C1,marginal,2,False
15830,Familia C1,marginal,2,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
15888,Familia T1,marginal,1,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C2,promiscuo,3,False
16074,Familia C1,marginal,1,False
16074,Familia C1,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16109,Familia C2,marginal,1,False
16146,Familia T1,marginal,1,False
16146,Familia T1,marginal,1,False
16146,Familia T1,marginal,1,False
16146,Familia T2,marginal,1,False
16146,Familia T1,marginal,1,False
16146,Familia T2,marginal,1,False
16235,Familia C1,marginal,2,False
16235,Familia T1,promiscuo,2,False
16235,Familia T2,marginal,1,False
